,Date,State,Average_Job_Created
4582,2016-10,OREGON,1861
4583,2016-11,OREGON,1867
4584,2016-12,OREGON,1860
4585,2017-01,OREGON,1815
4586,2017-02,OREGON,1842
4587,2017-03,OREGON,1853
4588,2017-04,OREGON,1871
4589,2017-05,OREGON,1882
4590,2017-06,OREGON,1896
4591,2017-07,OREGON,1871
4592,2017-08,OREGON,1876
4593,2017-09,OREGON,1886
4594,2017-10,OREGON,1899
4595,2017-11,OREGON,1905
4596,2017-12,OREGON,1902
4597,2018-01,OREGON,1871
4598,2008-01,PANANPENNSYLVANIA,5713
4599,2008-02,PANANPENNSYLVANIA,5733
4600,2008-03,PANANPENNSYLVANIA,5761
4601,2008-04,PANANPENNSYLVANIA,5827
4602,2008-05,PANANPENNSYLVANIA,5863
4603,2008-06,PANANPENNSYLVANIA,5856
4604,2008-07,PANANPENNSYLVANIA,5784
4605,2008-08,PANANPENNSYLVANIA,5778
4606,2008-09,PANANPENNSYLVANIA,5820
4607,2008-10,PANANPENNSYLVANIA,5846
4608,2008-11,PANANPENNSYLVANIA,5823
4609,2008-12,PANANPENNSYLVANIA,5795
4610,2009-01,PANANPENNSYLVANIA,5601
4611,2009-02,PANANPENNSYLVANIA,5605
4612,2009-03,PANANPENNSYLVANIA,5605
4613,2009-04,PANANPENNSYLVANIA,5635
4614,2009-05,PANANPENNSYLVANIA,5661
4615,2009-06,PANANPENNSYLVANIA,5642
4616,2009-07,PANANPENNSYLVANIA,5568
4617,2009-08,PANANPENNSYLVANIA,5550
4618,2009-09,PANANPENNSYLVANIA,5598
4619,2009-10,PANANPENNSYLVANIA,5646
4620,2009-11,PANANPENNSYLVANIA,5651
4621,2009-12,PANANPENNSYLVANIA,5633
4622,2010-01,PANANPENNSYLVANIA,5473
4623,2010-02,PANANPENNSYLVANIA,5483
4624,2010-03,PANANPENNSYLVANIA,5541
4625,2010-04,PANANPENNSYLVANIA,5622
4626,2010-05,PANANPENNSYLVANIA,5677
4627,2010-06,PANANPENNSYLVANIA,5673
4628,2010-07,PANANPENNSYLVANIA,5605
4629,2010-08,PANANPENNSYLVANIA,5601
4630,2010-09,PANANPENNSYLVANIA,5650
4631,2010-10,PANANPENNSYLVANIA,5703
4632,2010-11,PANANPENNSYLVANIA,5722
4633,2010-12,PANANPENNSYLVANIA,5712
4634,2011-01,PANANPENNSYLVANIA,5555
4635,2011-02,PANANPENNSYLVANIA,5587
4636,2011-03,PANANPENNSYLVANIA,5631
4637,2011-04,PANANPENNSYLVANIA,5700
4638,2011-05,PANANPENNSYLVANIA,5730
4639,2011-06,PANANPENNSYLVANIA,5729
4640,2011-07,PANANPENNSYLVANIA,5654
4641,2011-08,PANANPENNSYLVANIA,5648
4642,2011-09,PANANPENNSYLVANIA,5713
4643,2011-10,PANANPENNSYLVANIA,5748
4644,2011-11,PANANPENNSYLVANIA,5772
4645,2011-12,PANANPENNSYLVANIA,5759
4646,2012-01,PANANPENNSYLVANIA,5600
4647,2012-02,PANANPENNSYLVANIA,5647
4648,2012-03,PANANPENNSYLVANIA,5702
4649,2012-04,PANANPENNSYLVANIA,5742
4650,2012-05,PANANPENNSYLVANIA,5774
4651,2012-06,PANANPENNSYLVANIA,5760
4652,2012-07,PANANPENNSYLVANIA,5687
4653,2012-08,PANANPENNSYLVANIA,5688
4654,2012-09,PANANPENNSYLVANIA,5748
4655,2012-10,PANANPENNSYLVANIA,5780
4656,2012-11,PANANPENNSYLVANIA,5797
4657,2012-12,PANANPENNSYLVANIA,5781
4658,2013-01,PANANPENNSYLVANIA,5620
4659,2013-02,PANANPENNSYLVANIA,5664
4660,2013-03,PANANPENNSYLVANIA,5702
4661,2013-04,PANANPENNSYLVANIA,5745
4662,2013-05,PANANPENNSYLVANIA,5784
4663,2013-06,PANANPENNSYLVANIA,5771
4664,2013-07,PANANPENNSYLVANIA,5705
4665,2013-08,PANANPENNSYLVANIA,5710
4666,2013-09,PANANPENNSYLVANIA,5766
4667,2013-10,PANANPENNSYLVANIA,5797
4668,2013-11,PANANPENNSYLVANIA,5818
4669,2013-12,PANANPENNSYLVANIA,5800
4670,2014-01,PANANPENNSYLVANIA,5648
4671,2014-02,PANANPENNSYLVANIA,5669
4672,2014-03,PANANPENNSYLVANIA,5717
4673,2014-04,PANANPENNSYLVANIA,5787
4674,2014-05,PANANPENNSYLVANIA,5830
4675,2014-06,PANANPENNSYLVANIA,5825
4676,2014-07,PANANPENNSYLVANIA,5757
4677,2014-08,PANANPENNSYLVANIA,5765
4678,2014-09,PANANPENNSYLVANIA,5824
4679,2014-10,PANANPENNSYLVANIA,5869
4680,2014-11,PANANPENNSYLVANIA,5888
4681,2014-12,PANANPENNSYLVANIA,5879
4682,2015-01,PANANPENNSYLVANIA,5708
4683,2015-02,PANANPENNSYLVANIA,5736
4684,2015-03,PANANPENNSYLVANIA,5760
4685,2015-04,PANANPENNSYLVANIA,5835
4686,2015-05,PANANPENNSYLVANIA,5878
4687,2015-06,PANANPENNSYLVANIA,5869
4688,2015-07,PANANPENNSYLVANIA,5811
4689,2015-08,PANANPENNSYLVANIA,5811
4690,2015-09,PANANPENNSYLVANIA,5865
4691,2015-10,PANANPENNSYLVANIA,5908
4692,2015-11,PANANPENNSYLVANIA,5924
4693,2015-12,PANANPENNSYLVANIA,5913
4694,2016-01,PANANPENNSYLVANIA,5754
4695,2016-02,PANANPENNSYLVANIA,5785
4696,2016-03,PANANPENNSYLVANIA,5828
4697,2016-04,PANANPENNSYLVANIA,5894
4698,2016-05,PANANPENNSYLVANIA,5913
4699,2016-06,PANANPENNSYLVANIA,5892
4700,2016-07,PANANPENNSYLVANIA,5861
4701,2016-08,PANANPENNSYLVANIA,5854
4702,2016-09,PANANPENNSYLVANIA,5927
4703,2016-10,PANANPENNSYLVANIA,5955
4704,2016-11,PANANPENNSYLVANIA,5972
4705,2016-12,PANANPENNSYLVANIA,5956
4706,2017-01,PANANPENNSYLVANIA,5810
4707,2017-02,PANANPENNSYLVANIA,5849
4708,2017-03,PANANPENNSYLVANIA,5871
4709,2017-04,PANANPENNSYLVANIA,5938
4710,2017-05,PANANPENNSYLVANIA,5975
4711,2017-06,PANANPENNSYLVANIA,5957
4712,2017-07,PANANPENNSYLVANIA,5913
4713,2017-08,PANANPENNSYLVANIA,5914
4714,2017-09,PANANPENNSYLVANIA,5985
4715,2017-10,PANANPENNSYLVANIA,6014
4716,2017-11,PANANPENNSYLVANIA,6037
4717,2017-12,PANANPENNSYLVANIA,6026
4718,2018-01,PANANPENNSYLVANIA,5873
4719,2008-01,PUERTO RICO,473
4720,2008-02,PUERTO RICO,475
4721,2008-03,PUERTO RICO,477
4722,2008-04,PUERTO RICO,483
4723,2008-05,PUERTO RICO,489
4724,2008-06,PUERTO RICO,489
4725,2008-07,PUERTO RICO,479
4726,2008-08,PUERTO RICO,480
4727,2008-09,PUERTO RICO,484
4728,2008-10,PUERTO RICO,482
4729,2008-11,PUERTO RICO,479
4730,2008-12,PUERTO RICO,476
4731,2009-01,PUERTO RICO,454
4732,2009-02,PUERTO RICO,455
4733,2009-03,PUERTO RICO,454
4734,2009-04,PUERTO RICO,458
4735,2009-05,PUERTO RICO,465
4736,2009-06,PUERTO RICO,465
4737,2009-07,PUERTO RICO,456
4738,2009-08,PUERTO RICO,456
4739,2009-09,PUERTO RICO,461
4740,2009-10,PUERTO RICO,462
4741,2009-11,PUERTO RICO,462
4742,2009-12,PUERTO RICO,460
4743,2010-01,PUERTO RICO,443
4744,2010-02,PUERTO RICO,445
4745,2010-03,PUERTO RICO,449
4746,2010-04,PUERTO RICO,455
4747,2010-05,PUERTO RICO,463
4748,2010-06,PUERTO RICO,463
4749,2010-07,PUERTO RICO,459
4750,2010-08,PUERTO RICO,460
4751,2010-09,PUERTO RICO,464
4752,2010-10,PUERTO RICO,463
4753,2010-11,PUERTO RICO,464
4754,2010-12,PUERTO RICO,462
4755,2011-01,PUERTO RICO,444
4756,2011-02,PUERTO RICO,447
4757,2011-03,PUERTO RICO,451
4758,2011-04,PUERTO RICO,460
4759,2011-05,PUERTO RICO,465
4760,2011-06,PUERTO RICO,467
4761,2011-07,PUERTO RICO,461
4762,2011-08,PUERTO RICO,461
4763,2011-09,PUERTO RICO,466
4764,2011-10,PUERTO RICO,467
4765,2011-11,PUERTO RICO,467
4766,2011-12,PUERTO RICO,465
4767,2012-01,PUERTO RICO,449
4768,2012-02,PUERTO RICO,454
4769,2012-03,PUERTO RICO,457
4770,2012-04,PUERTO RICO,463
4771,2012-05,PUERTO RICO,470
4772,2012-06,PUERTO RICO,472
4773,2012-07,PUERTO RICO,464
4774,2012-08,PUERTO RICO,466
4775,2012-09,PUERTO RICO,472
4776,2012-10,PUERTO RICO,472
4777,2012-11,PUERTO RICO,471
4778,2012-12,PUERTO RICO,472
4779,2013-01,PUERTO RICO,455
4780,2013-02,PUERTO RICO,457
4781,2013-03,PUERTO RICO,461
4782,2013-04,PUERTO RICO,467
4783,2013-05,PUERTO RICO,475
4784,2013-06,PUERTO RICO,479
4785,2013-07,PUERTO RICO,472
4786,2013-08,PUERTO RICO,473
4787,2013-09,PUERTO RICO,478
4788,2013-10,PUERTO RICO,480
4789,2013-11,PUERTO RICO,479
4790,2013-12,PUERTO RICO,477
4791,2014-01,PUERTO RICO,460
4792,2014-02,PUERTO RICO,464
4793,2014-03,PUERTO RICO,466
4794,2014-04,PUERTO RICO,476
4795,2014-05,PUERTO RICO,484
4796,2014-06,PUERTO RICO,485
4797,2014-07,PUERTO RICO,480
4798,2014-08,PUERTO RICO,480
4799,2014-09,PUERTO RICO,486
4800,2014-10,PUERTO RICO,486
4801,2014-11,PUERTO RICO,486
4802,2014-12,PUERTO RICO,486
4803,2015-01,PUERTO RICO,469
4804,2015-02,PUERTO RICO,468
4805,2015-03,PUERTO RICO,472
4806,2015-04,PUERTO RICO,483
4807,2015-05,PUERTO RICO,491
4808,2015-06,PUERTO RICO,492
4809,2015-07,PUERTO RICO,488
4810,2015-08,PUERTO RICO,486
4811,2015-09,PUERTO RICO,491
4812,2015-10,PUERTO RICO,493
4813,2015-11,PUERTO RICO,493
4814,2015-12,PUERTO RICO,493
4815,2016-01,PUERTO RICO,475
4816,2016-02,PUERTO RICO,478
4817,2016-03,PUERTO RICO,481
4818,2016-04,PUERTO RICO,488
4819,2016-05,PUERTO RICO,493
4820,2016-06,PUERTO RICO,496
4821,2016-07,PUERTO RICO,492
4822,2016-08,PUERTO RICO,490
4823,2016-09,PUERTO RICO,494
4824,2016-10,PUERTO RICO,496
4825,2016-11,PUERTO RICO,495
4826,2016-12,PUERTO RICO,493
4827,2017-01,PUERTO RICO,477
4828,2017-02,PUERTO RICO,481
4829,2017-03,PUERTO RICO,482
4830,2017-04,PUERTO RICO,491
4831,2017-05,PUERTO RICO,497
4832,2017-06,PUERTO RICO,501
4833,2017-07,PUERTO RICO,495
4834,2017-08,PUERTO RICO,496
4835,2017-09,PUERTO RICO,498
4836,2017-10,PUERTO RICO,499
4837,2017-11,PUERTO RICO,499
4838,2017-12,PUERTO RICO,498
4839,2018-01,PUERTO RICO,478
4840,2008-01,SOUTH CAROLINA,1916
4841,2008-02,SOUTH CAROLINA,1927
4842,2008-03,SOUTH CAROLINA,1942
4843,2008-04,SOUTH CAROLINA,1946
4844,2008-05,SOUTH CAROLINA,1960
4845,2008-06,SOUTH CAROLINA,1953
4846,2008-07,SOUTH CAROLINA,1918
4847,2008-08,SOUTH CAROLINA,1919
4848,2008-09,SOUTH CAROLINA,1923
4849,2008-10,SOUTH CAROLINA,1912
4850,2008-11,SOUTH CAROLINA,1905
4851,2008-12,SOUTH CAROLINA,1888
4852,2009-01,SOUTH CAROLINA,1826
4853,2009-02,SOUTH CAROLINA,1822
4854,2009-03,SOUTH CAROLINA,1826
4855,2009-04,SOUTH CAROLINA,1830
4856,2009-05,SOUTH CAROLINA,1834
4857,2009-06,SOUTH CAROLINA,1825
4858,2009-07,SOUTH CAROLINA,1802
4859,2009-08,SOUTH CAROLINA,1803
4860,2009-09,SOUTH CAROLINA,1801
4861,2009-10,SOUTH CAROLINA,1800
4862,2009-11,SOUTH CAROLINA,1802
4863,2009-12,SOUTH CAROLINA,1795
4864,2010-01,SOUTH CAROLINA,1760
4865,2010-02,SOUTH CAROLINA,1771
4866,2010-03,SOUTH CAROLINA,1789
4867,2010-04,SOUTH CAROLINA,1816
4868,2010-05,SOUTH CAROLINA,1837
4869,2010-06,SOUTH CAROLINA,1832
4870,2010-07,SOUTH CAROLINA,1816
4871,2010-08,SOUTH CAROLINA,1821
4872,2010-09,SOUTH CAROLINA,1817
4873,2010-10,SOUTH CAROLINA,1822
4874,2010-11,SOUTH CAROLINA,1826
4875,2010-12,SOUTH CAROLINA,1825
4876,2011-01,SOUTH CAROLINA,1779
4877,2011-02,SOUTH CAROLINA,1798
4878,2011-03,SOUTH CAROLINA,1819
4879,2011-04,SOUTH CAROLINA,1842
4880,2011-05,SOUTH CAROLINA,1851
4881,2011-06,SOUTH CAROLINA,1850
4882,2011-07,SOUTH CAROLINA,1833
4883,2011-08,SOUTH CAROLINA,1839
4884,2011-09,SOUTH CAROLINA,1841
4885,2011-10,SOUTH CAROLINA,1840
4886,2011-11,SOUTH CAROLINA,1847
4887,2011-12,SOUTH CAROLINA,1846
4888,2012-01,SOUTH CAROLINA,1813
4889,2012-02,SOUTH CAROLINA,1830
4890,2012-03,SOUTH CAROLINA,1851
4891,2012-04,SOUTH CAROLINA,1866
4892,2012-05,SOUTH CAROLINA,1877
4893,2012-06,SOUTH CAROLINA,1881
4894,2012-07,SOUTH CAROLINA,1859
4895,2012-08,SOUTH CAROLINA,1866
4896,2012-09,SOUTH CAROLINA,1870
4897,2012-10,SOUTH CAROLINA,1874
4898,2012-11,SOUTH CAROLINA,1891
4899,2012-12,SOUTH CAROLINA,1887
4900,2013-01,SOUTH CAROLINA,1844
4901,2013-02,SOUTH CAROLINA,1860
4902,2013-03,SOUTH CAROLINA,1878
4903,2013-04,SOUTH CAROLINA,1897
4904,2013-05,SOUTH CAROLINA,1911
4905,2013-06,SOUTH CAROLINA,1917
4906,2013-07,SOUTH CAROLINA,1899
4907,2013-08,SOUTH CAROLINA,1906
4908,2013-09,SOUTH CAROLINA,1912
4909,2013-10,SOUTH CAROLINA,1919
4910,2013-11,SOUTH CAROLINA,1932
4911,2013-12,SOUTH CAROLINA,1933
4912,2014-01,SOUTH CAROLINA,1891
4913,2014-02,SOUTH CAROLINA,1898
4914,2014-03,SOUTH CAROLINA,1928
4915,2014-04,SOUTH CAROLINA,1951
4916,2014-05,SOUTH CAROLINA,1966
4917,2014-06,SOUTH CAROLINA,1968
4918,2014-07,SOUTH CAROLINA,1945
4919,2014-08,SOUTH CAROLINA,1953
4920,2014-09,SOUTH CAROLINA,1960
4921,2014-10,SOUTH CAROLINA,1972
4922,2014-11,SOUTH CAROLINA,1987
4923,2014-12,SOUTH CAROLINA,1990
4924,2015-01,SOUTH CAROLINA,1944
4925,2015-02,SOUTH CAROLINA,1960
4926,2015-03,SOUTH CAROLINA,1979
4927,2015-04,SOUTH CAROLINA,1998
4928,2015-05,SOUTH CAROLINA,2016
4929,2015-06,SOUTH CAROLINA,2021
4930,2015-07,SOUTH CAROLINA,2008
4931,2015-08,SOUTH CAROLINA,2014
4932,2015-09,SOUTH CAROLINA,2016
4933,2015-10,SOUTH CAROLINA,2031
4934,2015-11,SOUTH CAROLINA,2042
4935,2015-12,SOUTH CAROLINA,2046
4936,2016-01,SOUTH CAROLINA,1997
4937,2016-02,SOUTH CAROLINA,2015
4938,2016-03,SOUTH CAROLINA,2033
4939,2016-04,SOUTH CAROLINA,2057
4940,2016-05,SOUTH CAROLINA,2068
4941,2016-06,SOUTH CAROLINA,2068
4942,2016-07,SOUTH CAROLINA,2058
4943,2016-08,SOUTH CAROLINA,2063
4944,2016-09,SOUTH CAROLINA,2068
4945,2016-10,SOUTH CAROLINA,2063
4946,2016-11,SOUTH CAROLINA,2084
4947,2016-12,SOUTH CAROLINA,2085
4948,2017-01,SOUTH CAROLINA,2046
4949,2017-02,SOUTH CAROLINA,2063
4950,2017-03,SOUTH CAROLINA,2080
4951,2017-04,SOUTH CAROLINA,2093
4952,2017-05,SOUTH CAROLINA,2106
4953,2017-06,SOUTH CAROLINA,2113
4954,2017-07,SOUTH CAROLINA,2097
4955,2017-08,SOUTH CAROLINA,2096
4956,2017-09,SOUTH CAROLINA,2091
4957,2017-10,SOUTH CAROLINA,2105
4958,2017-11,SOUTH CAROLINA,2122
4959,2017-12,SOUTH CAROLINA,2121
4960,2018-01,SOUTH CAROLINA,2101
4961,2008-01,SOUTH DAKOTA,399
4962,2008-02,SOUTH DAKOTA,401
4963,2008-03,SOUTH DAKOTA,403
4964,2008-04,SOUTH DAKOTA,407
4965,2008-05,SOUTH DAKOTA,416
4966,2008-06,SOUTH DAKOTA,420
4967,2008-07,SOUTH DAKOTA,416
4968,2008-08,SOUTH DAKOTA,420
4969,2008-09,SOUTH DAKOTA,415
4970,2008-10,SOUTH DAKOTA,414
4971,2008-11,SOUTH DAKOTA,411
4972,2008-12,SOUTH DAKOTA,409
4973,2009-01,SOUTH DAKOTA,397
4974,2009-02,SOUTH DAKOTA,396
4975,2009-03,SOUTH DAKOTA,397
4976,2009-04,SOUTH DAKOTA,399
4977,2009-05,SOUTH DAKOTA,409
4978,2009-06,SOUTH DAKOTA,412
4979,2009-07,SOUTH DAKOTA,408
4980,2009-08,SOUTH DAKOTA,409
4981,2009-09,SOUTH DAKOTA,406
4982,2009-10,SOUTH DAKOTA,404
4983,2009-11,SOUTH DAKOTA,402
4984,2009-12,SOUTH DAKOTA,399
4985,2010-01,SOUTH DAKOTA,388
4986,2010-02,SOUTH DAKOTA,389
4987,2010-03,SOUTH DAKOTA,392
4988,2010-04,SOUTH DAKOTA,399
4989,2010-05,SOUTH DAKOTA,407
4990,2010-06,SOUTH DAKOTA,413
4991,2010-07,SOUTH DAKOTA,409
4992,2010-08,SOUTH DAKOTA,411
4993,2010-09,SOUTH DAKOTA,407
4994,2010-10,SOUTH DAKOTA,408
4995,2010-11,SOUTH DAKOTA,407
4996,2010-12,SOUTH DAKOTA,405
4997,2011-01,SOUTH DAKOTA,393
4998,2011-02,SOUTH DAKOTA,394
4999,2011-03,SOUTH DAKOTA,396
5000,2011-04,SOUTH DAKOTA,403
5001,2011-05,SOUTH DAKOTA,411
5002,2011-06,SOUTH DAKOTA,417
5003,2011-07,SOUTH DAKOTA,412
5004,2011-08,SOUTH DAKOTA,414
5005,2011-09,SOUTH DAKOTA,412
5006,2011-10,SOUTH DAKOTA,413
5007,2011-11,SOUTH DAKOTA,411
5008,2011-12,SOUTH DAKOTA,411
5009,2012-01,SOUTH DAKOTA,399
5010,2012-02,SOUTH DAKOTA,400
5011,2012-03,SOUTH DAKOTA,404
5012,2012-04,SOUTH DAKOTA,411
5013,2012-05,SOUTH DAKOTA,418
5014,2012-06,SOUTH DAKOTA,424
5015,2012-07,SOUTH DAKOTA,419
5016,2012-08,SOUTH DAKOTA,420
5017,2012-09,SOUTH DAKOTA,418
5018,2012-10,SOUTH DAKOTA,418
5019,2012-11,SOUTH DAKOTA,417
5020,2012-12,SOUTH DAKOTA,415
5021,2013-01,SOUTH DAKOTA,404
5022,2013-02,SOUTH DAKOTA,406
5023,2013-03,SOUTH DAKOTA,408
5024,2013-04,SOUTH DAKOTA,411
5025,2013-05,SOUTH DAKOTA,423
5026,2013-06,SOUTH DAKOTA,427
5027,2013-07,SOUTH DAKOTA,422
5028,2013-08,SOUTH DAKOTA,424
5029,2013-09,SOUTH DAKOTA,422
5030,2013-10,SOUTH DAKOTA,422
5031,2013-11,SOUTH DAKOTA,421
5032,2013-12,SOUTH DAKOTA,420
5033,2014-01,SOUTH DAKOTA,410
5034,2014-02,SOUTH DAKOTA,411
5035,2014-03,SOUTH DAKOTA,414
5036,2014-04,SOUTH DAKOTA,419
5037,2014-05,SOUTH DAKOTA,429
5038,2014-06,SOUTH DAKOTA,434
5039,2014-07,SOUTH DAKOTA,429
5040,2014-08,SOUTH DAKOTA,431
5041,2014-09,SOUTH DAKOTA,429
5042,2014-10,SOUTH DAKOTA,428
5043,2014-11,SOUTH DAKOTA,426
5044,2014-12,SOUTH DAKOTA,425
5045,2015-01,SOUTH DAKOTA,414
5046,2015-02,SOUTH DAKOTA,416
5047,2015-03,SOUTH DAKOTA,419
5048,2015-04,SOUTH DAKOTA,425
5049,2015-05,SOUTH DAKOTA,433
5050,2015-06,SOUTH DAKOTA,438
5051,2015-07,SOUTH DAKOTA,434
5052,2015-08,SOUTH DAKOTA,434
5053,2015-09,SOUTH DAKOTA,432
5054,2015-10,SOUTH DAKOTA,432
5055,2015-11,SOUTH DAKOTA,430
5056,2015-12,SOUTH DAKOTA,430
5057,2016-01,SOUTH DAKOTA,418
5058,2016-02,SOUTH DAKOTA,420
5059,2016-03,SOUTH DAKOTA,423
5060,2016-04,SOUTH DAKOTA,429
5061,2016-05,SOUTH DAKOTA,437
5062,2016-06,SOUTH DAKOTA,442
5063,2016-07,SOUTH DAKOTA,438
5064,2016-08,SOUTH DAKOTA,439
5065,2016-09,SOUTH DAKOTA,436
5066,2016-10,SOUTH DAKOTA,435
5067,2016-11,SOUTH DAKOTA,434
5068,2016-12,SOUTH DAKOTA,432
5069,2017-01,SOUTH DAKOTA,421
5070,2017-02,SOUTH DAKOTA,422
5071,2017-03,SOUTH DAKOTA,425
5072,2017-04,SOUTH DAKOTA,431
5073,2017-05,SOUTH DAKOTA,439
5074,2017-06,SOUTH DAKOTA,444
5075,2017-07,SOUTH DAKOTA,437
5076,2017-08,SOUTH DAKOTA,440
5077,2017-09,SOUTH DAKOTA,437
5078,2017-10,SOUTH DAKOTA,438
5079,2017-11,SOUTH DAKOTA,436
5080,2017-12,SOUTH DAKOTA,435
5081,2018-01,SOUTH DAKOTA,425
5082,2008-01,TENNESSEE,2762
5083,2008-02,TENNESSEE,2771
5084,2008-03,TENNESSEE,2789
5085,2008-04,TENNESSEE,2797
5086,2008-05,TENNESSEE,2805
5087,2008-06,TENNESSEE,2784
5088,2008-07,TENNESSEE,2758
5089,2008-08,TENNESSEE,2778
5090,2008-09,TENNESSEE,2779
5091,2008-10,TENNESSEE,2766
5092,2008-11,TENNESSEE,2758
5093,2008-12,TENNESSEE,2745
5094,2009-01,TENNESSEE,2647
5095,2009-02,TENNESSEE,2636
5096,2009-03,TENNESSEE,2634
5097,2009-04,TENNESSEE,2629
5098,2009-05,TENNESSEE,2630
5099,2009-06,TENNESSEE,2599
5100,2009-07,TENNESSEE,2582
5101,2009-08,TENNESSEE,2599
5102,2009-09,TENNESSEE,2609
5103,2009-10,TENNESSEE,2616
5104,2009-11,TENNESSEE,2629
5105,2009-12,TENNESSEE,2621
5106,2010-01,TENNESSEE,2556
5107,2010-02,TENNESSEE,2562
5108,2010-03,TENNESSEE,2584
5109,2010-04,TENNESSEE,2614
5110,2010-05,TENNESSEE,2637
5111,2010-06,TENNESSEE,2613
5112,2010-07,TENNESSEE,2600
5113,2010-08,TENNESSEE,2619
5114,2010-09,TENNESSEE,2635
5115,2010-10,TENNESSEE,2645
5116,2010-11,TENNESSEE,2657
5117,2010-12,TENNESSEE,2655
5118,2011-01,TENNESSEE,2587
5119,2011-02,TENNESSEE,2609
5120,2011-03,TENNESSEE,2632
5121,2011-04,TENNESSEE,2660
5122,2011-05,TENNESSEE,2669
5123,2011-06,TENNESSEE,2646
5124,2011-07,TENNESSEE,2642
5125,2011-08,TENNESSEE,2670
5126,2011-09,TENNESSEE,2688
5127,2011-10,TENNESSEE,2697
5128,2011-11,TENNESSEE,2716
5129,2011-12,TENNESSEE,2715
5130,2012-01,TENNESSEE,2649
5131,2012-02,TENNESSEE,2667
5132,2012-03,TENNESSEE,2698
5133,2012-04,TENNESSEE,2715
5134,2012-05,TENNESSEE,2724
5135,2012-06,TENNESSEE,2705
5136,2012-07,TENNESSEE,2687
5137,2012-08,TENNESSEE,2714
5138,2012-09,TENNESSEE,2734
5139,2012-10,TENNESSEE,2745
5140,2012-11,TENNESSEE,2766
5141,2012-12,TENNESSEE,2768
5142,2013-01,TENNESSEE,2691
5143,2013-02,TENNESSEE,2711
5144,2013-03,TENNESSEE,2733
5145,2013-04,TENNESSEE,2757
5146,2013-05,TENNESSEE,2766
5147,2013-06,TENNESSEE,2744
5148,2013-07,TENNESSEE,2729
5149,2013-08,TENNESSEE,2758
5150,2013-09,TENNESSEE,2778
5151,2013-10,TENNESSEE,2795
5152,2013-11,TENNESSEE,2825
5153,2013-12,TENNESSEE,2827
5154,2014-01,TENNESSEE,2752
5155,2014-02,TENNESSEE,2764
5156,2014-03,TENNESSEE,2791
5157,2014-04,TENNESSEE,2815
5158,2014-05,TENNESSEE,2824
5159,2014-06,TENNESSEE,2800
5160,2014-07,TENNESSEE,2792
5161,2014-08,TENNESSEE,2825
5162,2014-09,TENNESSEE,2847
5163,2014-10,TENNESSEE,2863
5164,2014-11,TENNESSEE,2890
5165,2014-12,TENNESSEE,2897
5166,2015-01,TENNESSEE,2821
5167,2015-02,TENNESSEE,2831
5168,2015-03,TENNESSEE,2845
5169,2015-04,TENNESSEE,2880
5170,2015-05,TENNESSEE,2894
5171,2015-06,TENNESSEE,2875
5172,2015-07,TENNESSEE,2871
5173,2015-08,TENNESSEE,2895
5174,2015-09,TENNESSEE,2922
5175,2015-10,TENNESSEE,2945
5176,2015-11,TENNESSEE,2967
5177,2015-12,TENNESSEE,2973
5178,2016-01,TENNESSEE,2897
5179,2016-02,TENNESSEE,2914
5180,2016-03,TENNESSEE,2938
5181,2016-04,TENNESSEE,2963
5182,2016-05,TENNESSEE,2963
5183,2016-06,TENNESSEE,2944
5184,2016-07,TENNESSEE,2940
5185,2016-08,TENNESSEE,2967
5186,2016-09,TENNESSEE,2997
5187,2016-10,TENNESSEE,3003
5188,2016-11,TENNESSEE,3025
5189,2016-12,TENNESSEE,3028
5190,2017-01,TENNESSEE,2947
5191,2017-02,TENNESSEE,2973
5192,2017-03,TENNESSEE,2987
5193,2017-04,TENNESSEE,3008
5194,2017-05,TENNESSEE,3010
5195,2017-06,TENNESSEE,2994
5196,2017-07,TENNESSEE,2984
5197,2017-08,TENNESSEE,3008
5198,2017-09,TENNESSEE,3035
5199,2017-10,TENNESSEE,3044
5200,2017-11,TENNESSEE,3071
5201,2017-12,TENNESSEE,3070
5202,2018-01,TENNESSEE,2988
5203,2008-01,TEXAS,10479
5204,2008-02,TEXAS,10568
5205,2008-03,TEXAS,10614
5206,2008-04,TEXAS,10642
5207,2008-05,TEXAS,10696
5208,2008-06,TEXAS,10706
5209,2008-07,TEXAS,10605
5210,2008-08,TEXAS,10647
5211,2008-09,TEXAS,10641
5212,2008-10,TEXAS,10697
5213,2008-11,TEXAS,10715
5214,2008-12,TEXAS,10704
5215,2009-01,TEXAS,10444
5216,2009-02,TEXAS,10433
5217,2009-03,TEXAS,10430
5218,2009-04,TEXAS,10387
5219,2009-05,TEXAS,10395
5220,2009-06,TEXAS,10370
5221,2009-07,TEXAS,10230
5222,2009-08,TEXAS,10225
5223,2009-09,TEXAS,10247
5224,2009-10,TEXAS,10291
5225,2009-11,TEXAS,10319
5226,2009-12,TEXAS,10331
5227,2010-01,TEXAS,10156
5228,2010-02,TEXAS,10210
5229,2010-03,TEXAS,10299
5230,2010-04,TEXAS,10347
5231,2010-05,TEXAS,10437
5232,2010-06,TEXAS,10441
5233,2010-07,TEXAS,10324
5234,2010-08,TEXAS,10352
5235,2010-09,TEXAS,10393
5236,2010-10,TEXAS,10476
5237,2010-11,TEXAS,10519
5238,2010-12,TEXAS,10548
5239,2011-01,TEXAS,10362
5240,2011-02,TEXAS,10421
